airpressure,rain,rdesc,winddirect,windpower,temperature,humidity,windspeed,rcode,feelst,updatetime,phenomena,Date,Hour
1009,0,Success,9999,微风,19.6,95,,200,19.4,2023/5/21 04:00,晴,20230521,4
1009,0,Success,9999,微风,19.7,95,,200,19.6,2023/5/21 05:00,晴,20230521,5
1009,0,Success,9999,微风,19.9,96,,200,19.8,2023/5/21 06:00,晴,20230521,6
1009,0,Success,9999,微风,20.3,95,,200,20.3,2023/5/21 07:00,晴,20230521,7
1010,0,Success,9999,微风,20.9,93,,200,20.9,2023/5/21 08:00,晴,20230521,8
1010,0,Success,东北风,微风,21.6,91,,200,21.1,2023/5/21 09:00,晴,20230521,9
1010,0,Success,9999,微风,22.4,88,,200,22.4,2023/5/21 10:00,晴,20230521,10
1009,0,Success,9999,微风,23.6,85,,200,23.7,2023/5/21 11:00,多云,20230521,11
1009,0,Success,9999,微风,25.9,73,,200,25.8,2023/5/21 12:00,多云,20230521,12
1008,0,Success,东北风,微风,27.5,68,,200,27.3,2023/5/21 13:00,多云,20230521,13
1007,0,Success,东北风,微风,28.7,64,,200,28.5,2023/5/21 14:00,多云,20230521,14
1007,0,Success,东北风,微风,27.1,71,,200,26.5,2023/5/21 15:00,多云,20230521,15
1007,0,Success,东北风,微风,26.2,74,,200,26,2023/5/21 16:00,多云,20230521,16
1007,0,Success,东北风,微风,24.4,80,,200,24.1,2023/5/21 17:00,多云,20230521,17
1007,0,Success,9999,微风,23.4,86,,200,23.4,2023/5/21 18:00,多云,20230521,18
1008,0,Success,东北风,微风,22.6,89,,200,22.4,2023/5/21 19:00,多云,20230521,19
1008,0,Success,东北风,微风,22,94,,200,21.7,2023/5/21 20:00,阴,20230521,20
1008,0,Success,9999,微风,21.6,96,,200,21.6,2023/5/21 21:00,阴,20230521,21
1008,0,Success,9999,微风,21.2,97,,200,21.3,2023/5/21 22:00,阴,20230521,22
1008,0,Success,9999,微风,20.5,100,,200,20.5,2023/5/21 23:00,阴,20230521,23
1008,0,Success,9999,微风,20.3,100,,200,20.3,2023/5/22 00:00,阴,20230522,0
1007,0,Success,9999,微风,20.1,100,,200,20,2023/5/22 01:00,阴,20230522,1
1007,5,Success,东北风,微风,19.8,100,,200,19.6,2023/5/22 02:00,中雨,20230522,2
1006,0.9,Success,9999,微风,19.3,100,,200,19.1,2023/5/22 03:00,小雨,20230522,3
1006,0.2,Success,9999,微风,19.1,100,,200,19,2023/5/22 04:00,小雨,20230522,4
1006,0,Success,东北风,微风,18.7,100,,200,17.7,2023/5/22 05:00,阴,20230522,5
1007,1.3,Success,9999,微风,18.7,100,,200,18.6,2023/5/22 06:00,小雨,20230522,6
1008,7.1,Success,东北风,微风,18.1,100,,200,17.7,2023/5/22 07:00,大雨,20230522,7
1009,1.3,Success,西北风,微风,17.9,100,,200,17.4,2023/5/22 08:00,小雨,20230522,8
1010,0.3,Success,东北风,微风,16.8,99,,200,16.2,2023/5/22 09:00,小雨,20230522,9
1012,1.1,Success,东北风,微风,15.7,89,,200,14.6,2023/5/22 10:00,小雨,20230522,10
1012,0.6,Success,东南风,微风,14.1,85,,200,12.8,2023/5/22 11:00,小雨,20230522,11
1013,1.1,Success,东南风,微风,14.5,95,,200,13.9,2023/5/22 12:00,小雨,20230522,12
1013,0.3,Success,9999,微风,15,94,,200,14.5,2023/5/22 13:00,小雨,20230522,13
1012,0,Success,9999,微风,16.2,79,,200,15.6,2023/5/22 14:00,阴,20230522,14
1012,0,Success,东北风,微风,17.7,71,,200,16.7,2023/5/22 15:00,阴,20230522,15
1012,0,Success,西北风,微风,17.9,70,,200,17,2023/5/22 16:00,阴,20230522,16
1012,0,Success,9999,微风,18.5,70,,200,18,2023/5/22 17:00,多云,20230522,17
1013,0,Success,9999,微风,18.7,64,,200,18.1,2023/5/22 18:00,多云,20230522,18
1013,0,Success,9999,微风,18.7,72,,200,18.2,2023/5/22 19:00,多云,20230522,19
1013,0,Success,9999,微风,18.1,74,,200,17.6,2023/5/22 20:00,晴,20230522,20
1014,0,Success,9999,微风,17.8,76,,200,17.3,2023/5/22 21:00,晴,20230522,21
1014,0,Success,9999,微风,17.5,82,,200,17.1,2023/5/22 22:00,晴,20230522,22
1014,0,Success,9999,微风,17,84,,200,16.6,2023/5/22 23:00,阴,20230522,23
1014,0,Success,9999,微风,16.7,85,,200,16.2,2023/5/23 00:00,阴,20230523,0
1013,0,Success,9999,微风,16.4,88,,200,16,2023/5/23 01:00,阴,20230523,1
1013,0,Success,9999,微风,16.2,89,,200,15.8,2023/5/23 02:00,多云,20230523,2
1013,0,Success,9999,微风,16,89,,200,15.6,2023/5/23 03:00,多云,20230523,3
1013,0,Success,9999,微风,15.7,92,,200,15.3,2023/5/23 04:00,多云,20230523,4
1014,0,Success,9999,微风,15.5,96,,200,15.1,2023/5/23 05:00,多云,20230523,5
1014,0,Success,9999,微风,15.6,97,,200,15.3,2023/5/23 06:00,多云,20230523,6
1015,0,Success,东南风,微风,16.6,88,,200,15.9,2023/5/23 07:00,多云,20230523,7
1015,0,Success,9999,微风,19.4,61,,200,18.9,2023/5/23 08:00,多云,20230523,8
1015,0,Success,西北风,微风,21.2,48,,200,20.4,2023/5/23 09:00,多云,20230523,9
1015,0,Success,9999,微风,23.6,36,,200,22.9,2023/5/23 10:00,多云,20230523,10
1015,0,Success,西北风,微风,25.5,24,,200,24.3,2023/5/23 11:00,多云,20230523,11
1014,0,Success,东北风,微风,26.1,20,,200,25.2,2023/5/23 12:00,多云,20230523,12
1014,0,Success,东北风,微风,26.6,25,,200,25.6,2023/5/23 13:00,多云,20230523,13
1013,0,Success,东北风,微风,26.7,24,,200,25.7,2023/5/23 14:00,晴,20230523,14
1013,0,Success,东北风,微风,26.6,20,,200,25.4,2023/5/23 15:00,晴,20230523,15
1013,0,Success,东北风,微风,26,21,,200,24.6,2023/5/23 16:00,晴,20230523,16
1013,0,Success,东北风,微风,25.5,22,,200,24.7,2023/5/23 17:00,晴,20230523,17
1013,0,Success,9999,微风,24.2,26,,200,23.5,2023/5/23 18:00,晴,20230523,18
1014,0,Success,东北风,微风,23,27,,200,22.1,2023/5/23 19:00,晴,20230523,19
1014,0,Success,9999,微风,21.6,44,,200,20.9,2023/5/23 20:00,晴,20230523,20
1015,0,Success,9999,微风,20.3,44,,200,19.5,2023/5/23 21:00,晴,20230523,21
1014,0,Success,9999,微风,19.8,49,,200,19.1,2023/5/23 22:00,晴,20230523,22
1014,0,Success,9999,微风,19.3,57,,200,18.7,2023/5/23 23:00,多云,20230523,23
9999,0,Success,9999,微风,19,61,,200,18.4,2023/5/24 00:45,多云,20230524,0
9999,0,Success,9999,微风,18.9,63,,200,18.3,2023/5/24 01:35,多云,20230524,1
Empty result,202,,,,,,,,,,,20230524,2
1013,0,Success,9999,微风,18.8,61,,200,18.2,2023/5/24 03:00,多云,20230524,3
1013,0,Success,9999,微风,18.9,60,,200,18.3,2023/5/24 04:00,多云,20230524,4
1012,0,Success,9999,微风,18.6,71,,200,18.1,2023/5/24 05:00,多云,20230524,5
1013,0,Success,9999,微风,18.3,70,,200,17.8,2023/5/24 06:00,多云,20230524,6
1013,0,Success,东北风,微风,18.7,65,,200,18,2023/5/24 07:00,多云,20230524,7
1013,0,Success,9999,微风,19,62,,200,18.4,2023/5/24 08:00,多云,20230524,8
1014,0,Success,9999,微风,18.8,73,,200,18.3,2023/5/24 09:00,多云,20230524,9
1014,0.2,Success,9999,微风,18.8,76,,200,18.3,2023/5/24 10:00,小雨,20230524,10
1014,0,Success,东北风,微风,19.5,65,,200,18.6,2023/5/24 11:00,阴,20230524,11
1014,0,Success,9999,微风,20.4,52,,200,19.7,2023/5/24 12:00,阴,20230524,12
1013,0,Success,东北风,微风,20.5,55,,200,19.7,2023/5/24 13:00,阴,20230524,13
1013,0,Success,9999,微风,20.6,55,,200,20,2023/5/24 14:00,阴,20230524,14
1012,0,Success,西北风,微风,20.3,47,,200,19.3,2023/5/24 15:00,阴,20230524,15
1012,0,Success,9999,微风,20.4,45,,200,19.7,2023/5/24 16:00,阴,20230524,16
1012,0,Success,东北风,微风,19.9,52,,200,18.7,2023/5/24 17:00,阴,20230524,17
1012,0,Success,东北风,微风,19.6,55,,200,18.5,2023/5/24 18:00,阴,20230524,18
1013,0,Success,9999,微风,19.4,57,,200,18.7,2023/5/24 19:00,阴,20230524,19
1013,0,Success,9999,微风,19.3,61,,200,18.6,2023/5/24 20:00,阴,20230524,20
1014,0,Success,9999,微风,19.3,65,,200,18.7,2023/5/24 21:00,阴,20230524,21
1014,0,Success,东南风,微风,19.2,71,,200,18.5,2023/5/24 22:00,阴,20230524,22
1014,0,Success,西北风,微风,19.1,77,,200,18.5,2023/5/24 23:00,晴,20230524,23
1014,0,Success,9999,微风,18.9,79,,200,18.6,2023/5/25 00:00,晴,20230525,0
1013,0,Success,9999,微风,18.5,82,,200,18.2,2023/5/25 01:00,晴,20230525,1
1013,0,Success,9999,微风,18.3,85,,200,17.9,2023/5/25 02:00,晴,20230525,2
1012,0,Success,9999,微风,18.4,91,,200,18.1,2023/5/25 03:00,晴,20230525,3
1013,0,Success,9999,微风,18.3,94,,200,18,2023/5/25 04:00,晴,20230525,4
1014,0,Success,9999,微风,17.8,97,,200,17.5,2023/5/25 05:00,晴,20230525,5
1014,0,Success,9999,微风,17.7,96,,200,17.5,2023/5/25 06:00,晴,20230525,6
1015,0,Success,9999,微风,18.7,89,,200,18.3,2023/5/25 07:00,晴,20230525,7
1015,0,Success,西北风,微风,20.6,75,,200,20.1,2023/5/25 08:00,晴,20230525,8
1015,0,Success,东北风,微风,22.1,65,,200,21.5,2023/5/25 09:00,晴,20230525,9
1014,0,Success,东北风,微风,23.8,61,,200,23.2,2023/5/25 10:00,晴,20230525,10
1014,0,Success,东北风,微风,25.1,54,,200,24.3,2023/5/25 11:00,晴,20230525,11
1014,0,Success,东南风,微风,25.8,52,,200,25.3,2023/5/25 12:00,晴,20230525,12
1013,0,Success,西南风,微风,26.6,48,,200,25.5,2023/5/25 13:00,晴,20230525,13
1012,0,Success,东北风,微风,27.1,49,,200,26.5,2023/5/25 14:00,晴,20230525,14
1012,0,Success,西北风,微风,25.9,53,,200,25.2,2023/5/25 15:00,晴,20230525,15
1012,0,Success,西北风,微风,25.8,51,,200,25.2,2023/5/25 16:00,晴,20230525,16
1012,0,Success,东北风,微风,25.5,53,,200,25,2023/5/25 17:00,晴,20230525,17
1012,0,Success,东南风,微风,24.6,61,,200,24.2,2023/5/25 18:00,晴,20230525,18
1013,0,Success,9999,微风,23.2,73,,200,22.9,2023/5/25 19:00,晴,20230525,19
1013,0,Success,东北风,微风,22.2,80,,200,21.6,2023/5/25 20:00,晴,20230525,20
1014,0,Success,西北风,微风,21.6,85,,200,21.3,2023/5/25 21:00,晴,20230525,21
1014,0,Success,9999,微风,21.2,88,,200,21.1,2023/5/25 22:00,晴,20230525,22
1015,0,Success,东南风,微风,21,89,,200,20.7,2023/5/25 23:00,晴,20230525,23
1014,0,Success,东南风,微风,20.8,90,,200,20.4,2023/5/26 00:00,晴,20230526,0
9999,0,Success,东北风,微风,20.4,88,,200,20,2023/5/26 01:45,晴,20230526,1
Empty result,202,,,,,,,,,,,20230526,2
1013,0,Success,9999,微风,20.1,89,,200,19.9,2023/5/26 03:00,晴,20230526,3
1013,0,Success,9999,微风,19.8,91,,200,19.6,2023/5/26 04:00,晴,20230526,4
1013,0,Success,9999,微风,19.8,92,,200,19.7,2023/5/26 05:00,晴,20230526,5
1013,0,Success,9999,微风,20.3,91,,200,20.2,2023/5/26 06:00,晴,20230526,6
1014,0,Success,9999,微风,21.3,87,,200,21.1,2023/5/26 07:00,晴,20230526,7
1014,0,Success,东北风,微风,22.4,82,,200,21.9,2023/5/26 08:00,晴,20230526,8
1014,0,Success,东北风,微风,23.7,78,,200,23.1,2023/5/26 09:00,晴,20230526,9
1014,0,Success,9999,微风,24.8,73,,200,24.8,2023/5/26 10:00,晴,20230526,10
1014,0,Success,东北风,微风,26,66,,200,25.6,2023/5/26 11:00,晴,20230526,11
1014,0,Success,9999,微风,26.8,64,,200,26.7,2023/5/26 12:00,晴,20230526,12
1013,0,Success,东北风,微风,27.4,61,,200,27,2023/5/26 13:00,晴,20230526,13
1012,0,Success,东北风,微风,28.1,62,,200,27.7,2023/5/26 14:00,多云,20230526,14
1012,0,Success,东北风,微风,27.5,67,,200,27.3,2023/5/26 15:00,多云,20230526,15
1012,0,Success,西北风,微风,27.4,64,,200,26.9,2023/5/26 16:00,多云,20230526,16
1011,0,Success,东北风,微风,27,67,,200,26.7,2023/5/26 17:00,多云,20230526,17
1012,0,Success,东北风,微风,26.3,70,,200,26.1,2023/5/26 18:00,多云,20230526,18
1012,0,Success,东北风,微风,25.4,74,,200,25.1,2023/5/26 19:00,多云,20230526,19
1012,0,Success,西南风,微风,24.9,79,,200,24.7,2023/5/26 20:00,多云,20230526,20
1013,0,Success,9999,微风,23.9,91,,200,23.9,2023/5/26 21:00,多云,20230526,21
1013,0.6,Success,西北风,微风,23,100,,200,23,2023/5/26 22:00,小雨,20230526,22
1013,4.1,Success,9999,微风,22.7,100,,200,22.9,2023/5/26 23:00,中雨,20230526,23
1012,7.3,Success,9999,微风,22.7,100,,200,22.9,2023/5/27 00:00,大雨,20230527,0
1012,4,Success,9999,微风,22.7,100,,200,22.8,2023/5/27 01:00,中雨,20230527,1
1011,23.5,Success,9999,微风,22.8,100,,200,22.9,2023/5/27 02:00,暴雨,20230527,2
1011,0.2,Success,东北风,微风,22.8,100,,200,22.5,2023/5/27 03:00,小雨,20230527,3
1011,7.3,Success,9999,微风,22.5,100,,200,22.6,2023/5/27 04:00,大雨,20230527,4
1012,5,Success,西南风,微风,22.3,100,,200,22.2,2023/5/27 05:00,中雨,20230527,5
1012,6.9,Success,9999,微风,22.2,100,,200,22.4,2023/5/27 06:00,中雨,20230527,6
1012,0.5,Success,9999,微风,22.1,100,,200,22.1,2023/5/27 07:00,小雨,20230527,7
1012,0.2,Success,东南风,微风,22.7,100,,200,22.6,2023/5/27 08:00,小雨,20230527,8
1012,0,Success,西北风,微风,23,100,,200,22.9,2023/5/27 09:00,阴,20230527,9
1012,0,Success,东北风,微风,24.2,99,,200,23.7,2023/5/27 10:00,阴,20230527,10
1012,0,Success,西北风,微风,25.6,89,,200,25.4,2023/5/27 11:00,多云,20230527,11
1012,0,Success,东北风,微风,25.8,84,,200,25.1,2023/5/27 12:00,多云,20230527,12
1011,0,Success,西北风,微风,25.4,85,,200,25.3,2023/5/27 13:00,多云,20230527,13
1011,0,Success,西北风,微风,25.9,83,,200,25.8,2023/5/27 14:00,多云,20230527,14
9999,0,Success,9999,微风,25.7,84,,200,25.8,2023/5/27 15:05,多云,20230527,15
1010,0,Success,西南风,微风,25.4,83,,200,25.3,2023/5/27 16:00,多云,20230527,16
1010,0,Success,西北风,微风,25.1,82,,200,25,2023/5/27 17:00,多云,20230527,17
1010,0,Success,9999,微风,24.8,84,,200,24.9,2023/5/27 18:00,多云,20230527,18
1010,0,Success,东北风,微风,24.3,86,,200,24.2,2023/5/27 19:00,多云,20230527,19
1011,0,Success,9999,微风,24,88,,200,24,2023/5/27 20:00,多云,20230527,20
1011,0,Success,东北风,微风,23.7,88,,200,23.5,2023/5/27 21:00,多云,20230527,21
1011,0,Success,东北风,微风,23.7,89,,200,23.4,2023/5/27 22:00,多云,20230527,22
1011,0,Success,9999,微风,23.4,91,,200,23.5,2023/5/27 23:00,多云,20230527,23
1011,0,Success,9999,微风,23.2,92,,200,23.2,2023/5/28 00:00,多云,20230528,0
1011,0,Success,西北风,微风,23,93,,200,22.9,2023/5/28 01:00,多云,20230528,1
9999,0,Success,9999,微风,22.8,94,,200,22.9,2023/5/28 02:50,多云,20230528,2
9999,0,Success,9999,微风,22.6,94,,200,22.6,2023/5/28 03:45,多云,20230528,3
9999,0,Success,9999,微风,22.5,94,,200,22.5,2023/5/28 04:50,多云,20230528,4
Empty result,202,,,,,,,,,,,20230528,5
1010,0,Success,9999,微风,22.7,92,,200,22.8,2023/5/28 06:00,多云,20230528,6
1010,0,Success,东北风,微风,23.5,87,,200,23.3,2023/5/28 07:00,多云,20230528,7
1010,0,Success,东北风,微风,25.8,77,,200,25.6,2023/5/28 08:00,多云,20230528,8
1010,0,Success,东北风,微风,27.4,69,,200,26.7,2023/5/28 09:00,多云,20230528,9
1010,0,Success,东北风,微风,28.9,63,,200,28.4,2023/5/28 10:00,多云,20230528,10
1010,0,Success,东北风,微风,30,57,,200,29,2023/5/28 11:00,多云,20230528,11
1010,0,Success,东北风,微风,30.9,56,,200,30.6,2023/5/28 12:00,多云,20230528,12
9999,0,Success,东北风,微风,31.9,50,,200,31.4,2023/5/28 13:25,多云,20230528,13
9999,9999,Success,东北风,微风,32.1,49,,200,31.6,2023/5/28 14:15,-,20230528,14
Empty result,202,,,,,,,,,,,20230528,15
1008,0,Success,东北风,微风,31.5,51,,200,30.9,2023/5/28 16:00,多云,20230528,16
1008,0,Success,9999,微风,30.9,55,,200,31,2023/5/28 17:00,多云,20230528,17
1009,0,Success,西北风,微风,29.3,63,,200,29.1,2023/5/28 18:00,多云,20230528,18
1010,0,Success,东南风,微风,28.3,70,,200,28.1,2023/5/28 19:00,多云,20230528,19
1010,0,Success,东北风,微风,27.2,76,,200,26.9,2023/5/28 20:00,多云,20230528,20
1011,0,Success,西北风,微风,26.4,80,,200,26.3,2023/5/28 21:00,多云,20230528,21
1010,0,Success,9999,微风,25.7,86,,200,25.8,2023/5/28 22:00,多云,20230528,22
1010,0,Success,9999,微风,25.2,89,,200,25.4,2023/5/28 23:00,多云,20230528,23
1010,0,Success,9999,微风,24.9,92,,200,25,2023/5/29 00:00,多云,20230529,0
1010,0,Success,9999,微风,24.5,94,,200,24.7,2023/5/29 01:00,多云,20230529,1
1009,0,Success,9999,微风,24.3,96,,200,24.6,2023/5/29 02:00,阴,20230529,2
1009,0,Success,9999,微风,24,97,,200,24.2,2023/5/29 03:00,阴,20230529,3
1009,0,Success,东北风,微风,23.9,97,,200,23.6,2023/5/29 04:00,阴,20230529,4
1009,0,Success,东北风,微风,23.9,97,,200,23.7,2023/5/29 05:00,阴,20230529,5
1009,0,Success,东北风,微风,24.2,96,,200,24.2,2023/5/29 06:00,阴,20230529,6
1009,0,Success,东北风,微风,24.9,92,,200,24.6,2023/5/29 07:00,阴,20230529,7
1009,0,Success,东北风,微风,26.9,83,,200,26.8,2023/5/29 08:00,多云,20230529,8
1009,0,Success,东北风,微风,28.9,74,,200,28.7,2023/5/29 09:00,多云,20230529,9
1009,0,Success,西南风,微风,31.3,60,,200,31.1,2023/5/29 10:00,多云,20230529,10
1009,0,Success,东南风,微风,33.1,55,,200,32.7,2023/5/29 11:00,晴,20230529,11
1008,0,Success,东北风,微风,34.5,51,,200,34.6,2023/5/29 12:00,晴,20230529,12
1008,0,Success,西北风,微风,35.8,46,,200,35.8,2023/5/29 13:00,晴,20230529,13
1007,0,Success,9999,微风,36.4,48,,200,36.8,2023/5/29 14:00,多云,20230529,14
1007,0,Success,9999,微风,36.2,43,,200,36.5,2023/5/29 15:00,多云,20230529,15
1007,0,Success,东北风,微风,34.2,54,,200,34,2023/5/29 16:00,多云,20230529,16
1008,0,Success,东北风,微风,30.5,70,,200,30.3,2023/5/29 17:00,多云,20230529,17
1009,0,Success,9999,微风,29,76,,200,29.2,2023/5/29 18:00,多云,20230529,18
1009,0,Success,东北风,微风,27.9,80,,200,27.5,2023/5/29 19:00,多云,20230529,19
1010,0,Success,东北风,微风,27.3,83,,200,27.3,2023/5/29 20:00,多云,20230529,20
1010,0,Success,东北风,微风,27,85,,200,27.1,2023/5/29 21:00,多云,20230529,21
1010,0,Success,9999,微风,26.7,85,,200,27,2023/5/29 22:00,多云,20230529,22
1010,0,Success,9999,微风,25.9,88,,200,26.1,2023/5/29 23:00,多云,20230529,23
1009,0,Success,9999,微风,25.5,89,,200,25.7,2023/5/30 00:00,多云,20230530,0
1009,0,Success,东北风,微风,25.1,91,,200,25.1,2023/5/30 01:00,多云,20230530,1
1008,0,Success,9999,微风,24.7,93,,200,24.9,2023/5/30 02:00,多云,20230530,2
1009,0,Success,9999,微风,24.7,93,,200,24.9,2023/5/30 03:00,多云,20230530,3
1009,0,Success,东北风,微风,23.6,96,,200,23.5,2023/5/30 04:00,多云,20230530,4
1009,0,Success,东北风,微风,22.7,98,,200,22.7,2023/5/30 05:00,阴,20230530,5
1009,0,Success,东北风,微风,22.4,96,,200,22.1,2023/5/30 06:00,阴,20230530,6
1009,0,Success,东北风,微风,22.9,93,,200,22.7,2023/5/30 07:00,阴,20230530,7
1009,0,Success,西北风,微风,23.6,90,,200,23.4,2023/5/30 08:00,阴,20230530,8
1010,0,Success,东北风,微风,24.7,87,,200,24.3,2023/5/30 09:00,阴,20230530,9
9999,0,Success,东北风,微风,26.4,79,,200,26.1,2023/5/30 10:50,阴,20230530,10
Empty result,202,,,,,,,,,,,20230530,11
1008,0,Success,东南风,微风,28.1,71,,200,27.6,2023/5/30 12:00,阴,20230530,12
1007,0,Success,东南风,微风,29,69,,200,29,2023/5/30 13:00,阴,20230530,13
1007,0,Success,东南风,微风,29.5,64,,200,28.7,2023/5/30 14:00,多云,20230530,14
1006,0,Success,东北风,微风,28.5,71,,200,27.9,2023/5/30 15:00,多云,20230530,15
1006,0,Success,东北风,微风,28.6,72,,200,28.5,2023/5/30 16:00,多云,20230530,16
1006,0,Success,西北风,微风,28.1,73,,200,27.9,2023/5/30 17:00,多云,20230530,17
1006,0,Success,东北风,微风,27.6,76,,200,27.6,2023/5/30 18:00,多云,20230530,18
1007,0,Success,东北风,微风,27.2,77,,200,26.5,2023/5/30 19:00,多云,20230530,19
1008,0,Success,9999,微风,26.6,81,,200,26.7,2023/5/30 20:00,多云,20230530,20
1008,0,Success,东北风,微风,25.6,83,,200,25.4,2023/5/30 21:00,多云,20230530,21
1009,0,Success,东北风,微风,24.8,85,,200,24.4,2023/5/30 22:00,多云,20230530,22
1008,0,Success,东北风,微风,24,86,,200,23.8,2023/5/30 23:00,多云,20230530,23
1008,0,Success,东北风,微风,23.6,87,,200,23.4,2023/5/31 00:00,多云,20230531,0
1008,0,Success,9999,微风,23.1,89,,200,23,2023/5/31 01:00,多云,20230531,1
1007,0,Success,东北风,微风,22.8,91,,200,22.4,2023/5/31 02:00,阴,20230531,2
1007,0,Success,东北风,微风,22.6,91,,200,22.3,2023/5/31 03:00,阴,20230531,3
1007,0,Success,9999,微风,22.4,91,,200,22.5,2023/5/31 04:00,阴,20230531,4
1007,0,Success,9999,微风,22.4,88,,200,22.4,2023/5/31 05:00,阴,20230531,5
1008,0,Success,东北风,微风,22.5,85,,200,22.2,2023/5/31 06:00,阴,20230531,6
1008,0,Success,东北风,微风,22.8,86,,200,22.5,2023/5/31 07:00,阴,20230531,7
1009,0,Success,9999,微风,23.1,85,,200,23.1,2023/5/31 08:00,阴,20230531,8
1009,0,Success,9999,微风,23.3,85,,200,23.3,2023/5/31 09:00,阴,20230531,9
1009,0,Success,东北风,微风,23.5,83,,200,22.9,2023/5/31 10:00,阴,20230531,10
9999,0,Success,东南风,微风,23.8,82,,200,23.6,2023/5/31 11:05,多云,20230531,11
1008,0,Success,9999,微风,25,77,,200,25,2023/5/31 12:00,多云,20230531,12
1007,0,Success,东南风,微风,27.2,67,,200,26.6,2023/5/31 13:00,多云,20230531,13
1006,0,Success,9999,微风,27.9,69,,200,28,2023/5/31 14:00,多云,20230531,14
1006,0,Success,西北风,微风,27.5,68,,200,27.2,2023/5/31 15:00,多云,20230531,15
1006,0,Success,东北风,微风,27.3,70,,200,27,2023/5/31 16:00,多云,20230531,16
1006,0,Success,9999,微风,26.6,73,,200,26.7,2023/5/31 17:00,多云,20230531,17
1006,0,Success,东北风,微风,26,77,,200,25.6,2023/5/31 18:00,多云,20230531,18
1007,0,Success,9999,微风,25.8,79,,200,25.9,2023/5/31 19:00,多云,20230531,19
1007,0,Success,东北风,微风,25.4,80,,200,25.1,2023/5/31 20:00,多云,20230531,20
1008,0,Success,东北风,微风,25,81,,200,24.5,2023/5/31 21:00,多云,20230531,21
1008,0,Success,9999,微风,24.5,84,,200,24.6,2023/5/31 22:00,多云,20230531,22
1008,0,Success,东南风,微风,24,83,,200,23.2,2023/5/31 23:00,阴,20230531,23
1007,0,Success,东南风,微风,23.4,89,,200,23,2023/6/1 00:00,阴,20230601,0
1006,0,Success,9999,微风,23,93,,200,23.1,2023/6/1 01:00,阴,20230601,1
1005,0,Success,9999,微风,22.9,93,,200,23,2023/6/1 02:00,阴,20230601,2
1005,0,Success,9999,微风,22.8,93,,200,22.9,2023/6/1 03:00,阴,20230601,3
1005,0,Success,9999,微风,22.9,91,,200,23,2023/6/1 04:00,阴,20230601,4
1005,0,Success,9999,微风,23.2,90,,200,23.3,2023/6/1 05:00,阴,20230601,5
1006,0,Success,9999,微风,23.5,93,,200,23.7,2023/6/1 06:00,阴,20230601,6
1006,0,Success,9999,微风,24.2,87,,200,24.3,2023/6/1 07:00,阴,20230601,7
1006,0,Success,东南风,微风,24.6,85,,200,24.2,2023/6/1 08:00,多云,20230601,8
1006,0,Success,东北风,微风,25.5,82,,200,25.2,2023/6/1 09:00,多云,20230601,9
1006,0,Success,西北风,微风,27,71,,200,26.8,2023/6/1 10:00,多云,20230601,10
1005,0,Success,东南风,微风,27.7,64,,200,27.5,2023/6/1 11:00,多云,20230601,11
1004,0,Success,东北风,微风,28.3,66,,200,28,2023/6/1 12:00,多云,20230601,12
1003,0,Success,东北风,微风,29.2,65,,200,29.1,2023/6/1 13:00,多云,20230601,13
1003,0,Success,西北风,微风,28.8,66,,200,28.8,2023/6/1 14:00,多云,20230601,14
1003,0,Success,9999,微风,29,64,,200,29,2023/6/1 15:00,多云,20230601,15
1003,0.4,Success,9999,微风,26.8,89,,200,27.1,2023/6/1 16:00,小雨,20230601,16
1003,0,Success,东北风,微风,26.6,82,,200,26.6,2023/6/1 17:00,多云,20230601,17
1003,0,Success,9999,微风,26.2,80,,200,26.3,2023/6/1 18:00,多云,20230601,18
1003,0,Success,9999,微风,25.6,82,,200,25.6,2023/6/1 19:00,多云,20230601,19
1004,0,Success,东北风,微风,25,84,,200,25,2023/6/1 20:00,多云,20230601,20
1004,0,Success,9999,微风,24.5,85,,200,24.5,2023/6/1 21:00,多云,20230601,21
1004,0,Success,9999,微风,24.2,87,,200,24.3,2023/6/1 22:00,多云,20230601,22
1003,0,Success,9999,微风,23.9,86,,200,23.9,2023/6/1 23:00,阴,20230601,23
1003,0,Success,9999,微风,23.8,85,,200,23.9,2023/6/2 00:00,阴,20230602,0
1003,0,Success,东南风,微风,23.6,84,,200,23.3,2023/6/2 01:00,阴,20230602,1
1002,0,Success,9999,微风,23.4,82,,200,23.4,2023/6/2 02:00,阴,20230602,2
1002,0,Success,9999,微风,23.1,84,,200,23.1,2023/6/2 03:00,阴,20230602,3
1003,0,Success,西北风,微风,22.7,89,,200,22.5,2023/6/2 04:00,阴,20230602,4
1003,0,Success,9999,微风,22.5,88,,200,22.5,2023/6/2 05:00,阴,20230602,5
1004,0,Success,9999,微风,22.5,90,,200,22.5,2023/6/2 06:00,阴,20230602,6
1004,0,Success,9999,微风,23.2,88,,200,23.3,2023/6/2 07:00,阴,20230602,7
1004,0,Success,东北风,微风,25.3,76,,200,25.1,2023/6/2 08:00,阴,20230602,8
1005,0,Success,东南风,微风,27.1,65,,200,26.9,2023/6/2 09:00,阴,20230602,9
1005,0,Success,西南风,微风,29.2,53,,200,28.7,2023/6/2 10:00,阴,20230602,10
1005,0,Success,西风,微风,30.7,45,,200,30,2023/6/2 11:00,晴,20230602,11
1005,0,Success,东北风,微风,31.3,47,,200,30.9,2023/6/2 12:00,晴,20230602,12
